datetime,bid,ask,spread
2018:09:02:21:18:53:966,814810,814717,93
2018:09:02:21:18:54:092,814810,814717,93
2018:09:02:21:18:54:217,814780,814717,63
2018:09:02:21:18:54:352,814810,814717,93
2018:09:02:21:18:54:493,814757,814717,40
2018:09:02:21:18:54:615,814780,814717,63
2018:09:02:21:18:54:741,814780,814717,63
2018:09:02:21:18:54:865,814780,814717,63
2018:09:02:21:18:55:008,814770,814761,9
2018:09:02:21:18:55:125,814770,814761,9
2018:09:02:21:18:55:456,814755,814720,35
2018:09:02:21:18:55:633,814746,814743,3
2018:09:02:21:18:55:759,814747,814727,20
2018:09:02:21:18:55:889,814747,814727,20
2018:09:02:21:18:56:014,814747,814727,20
2018:09:02:21:18:56:150,814745,814720,25
2018:09:02:21:18:56:262,814745,814744,1
2018:09:02:21:18:56:382,814745,814744,1
2018:09:02:21:18:56:609,814766,814744,22
2018:09:02:21:18:56:743,814766,814744,22
2018:09:02:21:18:56:869,814766,814744,22
2018:09:02:21:18:56:978,814766,814745,21
2018:09:02:21:18:57:101,814808,814786,22
2018:09:02:21:18:57:234,814808,814786,22
2018:09:02:21:18:57:440,814756,814754,2
2018:09:02:21:18:57:586,814760,814753,7
2018:09:02:21:18:57:716,814765,814763,2
2018:09:02:21:18:57:857,814765,814763,2
2018:09:02:21:18:58:016,814765,814763,2
2018:09:02:21:18:58:165,814840,814766,74
2018:09:02:21:18:58:314,814840,814766,74
2018:09:02:21:18:58:440,814754,814719,35
2018:09:02:21:18:58:545,814745,814719,26
2018:09:02:21:18:58:668,814754,814719,35
2018:09:02:21:18:58:811,814745,814719,26
2018:09:02:21:18:59:054,814745,814719,26
2018:09:02:21:18:59:175,814895,814719,176
2018:09:02:21:18:59:322,814900,814785,115
2018:09:02:21:18:59:468,814900,814785,115
2018:09:02:21:18:59:634,814838,814826,12
2018:09:02:21:18:59:741,814885,814826,59
2018:09:02:21:18:59:855,814879,814826,53
2018:09:02:21:18:59:979,814879,814826,53
2018:09:02:21:19:00:093,814879,814826,53
2018:09:02:21:19:00:422,814879,814826,53
2018:09:02:21:19:00:680,814936,814829,107
2018:09:02:21:19:00:840,814936,814829,107
2018:09:02:21:19:00:991,814900,814836,64
2018:09:02:21:19:01:189,814800,814798,2
2018:09:02:21:19:01:631,814900,814836,64
2018:09:02:21:19:01:772,814910,814900,10
2018:09:02:21:19:01:890,814899,814874,25
2018:09:02:21:19:02:008,814899,814874,25
2018:09:02:21:19:02:144,814899,814874,25
2018:09:02:21:19:02:396,814910,814865,45
2018:09:02:21:19:02:551,814962,814901,61
2018:09:02:21:19:02:685,814962,814901,61
2018:09:02:21:19:02:868,814962,814901,61
2018:09:02:21:19:03:032,814950,814915,35
2018:09:02:21:19:03:152,814950,814915,35
2018:09:02:21:19:03:282,814961,814915,46
2018:09:02:21:19:03:382,814970,814962,8
2018:09:02:21:19:03:623,814970,814962,8
2018:09:02:21:19:03:763,814969,814962,7
2018:09:02:21:19:03:888,814973,814963,10
2018:09:02:21:19:04:020,814969,814962,7
2018:09:02:21:19:04:151,814969,814962,7
2018:09:02:21:19:04:255,814969,814962,7
2018:09:02:21:19:04:373,814969,814962,7
2018:09:02:21:19:04:542,814969,814963,6
2018:09:02:21:19:04:818,814969,814963,6
2018:09:02:21:19:04:949,814958,814922,36
2018:09:02:21:19:05:067,814958,814922,36
2018:09:02:21:19:05:176,814958,814922,36
2018:09:02:21:19:05:433,814958,814922,36
2018:09:02:21:19:05:559,814964,814841,123
2018:09:02:21:19:05:806,814930,814904,26
2018:09:02:21:19:06:067,814935,814923,12
2018:09:02:21:19:06:182,814946,814851,95
2018:09:02:21:19:06:303,814963,814848,115
2018:09:02:21:19:06:414,814963,814848,115
2018:09:02:21:19:06:863,814879,814873,6
2018:09:02:21:19:07:012,814929,814924,5
2018:09:02:21:19:07:187,814929,814924,5
2018:09:02:21:19:07:341,814947,814925,22
2018:09:02:21:19:07:470,814947,814925,22
2018:09:02:21:19:07:573,814947,814925,22
2018:09:02:21:19:07:690,814947,814925,22
2018:09:02:21:19:07:799,814946,814943,3
2018:09:02:21:19:07:930,815000,814995,5
2018:09:02:21:19:08:063,814946,814943,3
2018:09:02:21:19:08:204,814979,814943,36
2018:09:02:21:19:08:346,814987,814950,37
2018:09:02:21:19:08:616,814987,814950,37
2018:09:02:21:19:08:756,814962,814958,4
2018:09:02:21:19:08:858,814998,814958,40
2018:09:02:21:19:08:970,814962,814958,4
2018:09:02:21:19:09:080,814998,814958,40
2018:09:02:21:19:09:289,814962,814958,4
2018:09:02:21:19:09:418,814962,814931,31
2018:09:02:21:19:09:568,814959,814916,43
2018:09:02:21:19:09:678,814962,814881,81
2018:09:02:21:19:09:800,814946,814941,5
2018:09:02:21:19:09:904,814959,814916,43
2018:09:02:21:19:10:011,814946,814941,5
2018:09:02:21:19:10:137,814946,814941,5
2018:09:02:21:19:10:426,814946,814941,5
2018:09:02:21:19:10:556,814900,814883,17
2018:09:02:21:19:10:674,814954,814896,58
2018:09:02:21:19:10:797,814900,814883,17
2018:09:02:21:19:10:900,814954,814896,58
2018:09:02:21:19:11:016,814954,814900,54
2018:09:02:21:19:11:185,814954,814900,54
2018:09:02:21:19:11:328,814937,814905,32
2018:09:02:21:19:11:438,814977,814945,32
2018:09:02:21:19:11:551,814977,814945,32
2018:09:02:21:19:11:670,814977,814945,32
2018:09:02:21:19:11:835,815000,814945,55
2018:09:02:21:19:12:119,814946,814945,1
2018:09:02:21:19:12:278,814946,814945,1
2018:09:02:21:19:12:431,815000,814955,45
2018:09:02:21:19:12:820,814991,814955,36
2018:09:02:21:19:12:933,815000,814958,42
2018:09:02:21:19:13:085,815000,814997,3
2018:09:02:21:19:13:231,815000,814997,3
2018:09:02:21:19:13:337,815000,814993,7
2018:09:02:21:19:13:448,815000,814993,7
2018:09:02:21:19:13:608,815000,814993,7
2018:09:02:21:19:13:752,815000,814967,33
2018:09:02:21:19:13:884,815000,814997,3
2018:09:02:21:19:14:002,815000,814997,3
2018:09:02:21:19:14:198,815000,814997,3
2018:09:02:21:19:14:515,815000,814892,108
2018:09:02:21:19:14:686,815000,814996,4
2018:09:02:21:19:14:822,815000,814994,6
2018:09:02:21:19:14:916,814990,814960,30
2018:09:02:21:19:15:024,814990,814960,30
2018:09:02:21:19:15:150,814990,814960,30
2018:09:02:21:19:15:262,814990,814960,30
2018:09:02:21:19:15:383,814989,814960,29
2018:09:02:21:19:15:513,814989,814975,14
2018:09:02:21:19:15:641,814989,814975,14
2018:09:02:21:19:15:821,814989,814975,14
2018:09:02:21:19:15:932,814986,814975,11
2018:09:02:21:19:16:259,814988,814975,13
2018:09:02:21:19:16:370,814983,814975,8
2018:09:02:21:19:16:496,814983,814975,8
2018:09:02:21:19:16:622,814976,814960,16
2018:09:02:21:19:16:804,814989,814964,25
2018:09:02:21:19:16:953,814980,814960,20
2018:09:02:21:19:17:065,814975,814960,15
2018:09:02:21:19:17:164,814975,814974,1
2018:09:02:21:19:17:350,814975,814960,15
2018:09:02:21:19:17:528,814975,814974,1
2018:09:02:21:19:17:884,814977,814974,3
2018:09:02:21:19:18:093,814972,814961,11
2018:09:02:21:19:18:333,814982,814975,7
2018:09:02:21:19:18:472,814982,814975,7
2018:09:02:21:19:18:614,814997,814975,22
2018:09:02:21:19:18:750,814997,814975,22
2018:09:02:21:19:18:866,814997,814975,22
2018:09:02:21:19:18:982,815000,814978,22
2018:09:02:21:19:19:090,815000,814962,38
2018:09:02:21:19:19:210,814979,814962,17
2018:09:02:21:19:19:317,815000,814985,15
2018:09:02:21:19:19:436,815000,814985,15
2018:09:02:21:19:19:610,815000,814985,15
2018:09:02:21:19:19:728,815000,814998,2
2018:09:02:21:19:19:836,815000,814998,2
2018:09:02:21:19:19:944,815000,814998,2
2018:09:02:21:19:20:238,815000,814998,2
2018:09:02:21:19:20:514,815000,814999,1
2018:09:02:21:19:20:649,815000,814999,1
2018:09:02:21:19:20:817,815000,814999,1
2018:09:02:21:19:20:949,815000,814999,1
2018:09:02:21:19:21:108,815000,814999,1
2018:09:02:21:19:21:273,815000,814999,1
2018:09:02:21:19:21:407,815000,814999,1
2018:09:02:21:19:21:585,815000,814999,1
2018:09:02:21:19:21:740,815000,814998,2
2018:09:02:21:19:21:879,814999,814998,1
2018:09:02:21:19:22:051,815000,814998,2
2018:09:02:21:19:22:187,815001,815000,1
2018:09:02:21:19:22:343,815004,815001,3
2018:09:02:21:19:22:509,815005,815000,5
2018:09:02:21:19:22:848,815005,815000,5
2018:09:02:21:19:22:973,815019,815006,13
2018:09:02:21:19:23:100,815005,815000,5
2018:09:02:21:19:23:213,815019,815006,13
2018:09:02:21:19:23:370,815019,815006,13
2018:09:02:21:19:23:510,815019,815006,13
2018:09:02:21:19:23:638,815016,815009,7
2018:09:02:21:19:23:768,815019,815009,10
2018:09:02:21:19:23:910,815027,815012,15
2018:09:02:21:19:24:056,815027,815016,11
2018:09:02:21:19:24:358,815027,815016,11
2018:09:02:21:19:24:606,815027,815016,11
2018:09:02:21:19:24:711,815016,815015,1
2018:09:02:21:19:24:811,815027,815016,11
2018:09:02:21:19:24:997,815016,815015,1
2018:09:02:21:19:25:134,815037,815019,18
2018:09:02:21:19:25:274,815073,815030,43
2018:09:02:21:19:25:432,815073,815030,43
2018:09:02:21:19:25:577,815065,815035,30
2018:09:02:21:19:25:758,815059,815002,57
2018:09:02:21:19:25:917,815059,815002,57
2018:09:02:21:19:26:052,815050,814993,57
2018:09:02:21:19:26:183,815046,814994,52
2018:09:02:21:19:26:311,815046,815000,46
2018:09:02:21:19:26:603,815054,815000,54
2018:09:02:21:19:26:787,815000,814997,3
2018:09:02:21:19:27:005,815000,814997,3
2018:09:02:21:19:27:182,815000,814989,11
2018:09:02:21:19:27:397,815000,814989,11
2018:09:02:21:19:27:558,815005,814986,19
2018:09:02:21:19:27:708,815005,814986,19
2018:09:02:21:19:27:851,814974,814960,14
2018:09:02:21:19:27:979,814974,814960,14
2018:09:02:21:19:28:115,814974,814962,12
2018:09:02:21:19:28:217,814974,814962,12
2018:09:02:21:19:28:339,814973,814961,12
2018:09:02:21:19:28:494,814973,814961,12
2018:09:02:21:19:28:603,814973,814961,12
2018:09:02:21:19:28:704,814998,814984,14
2018:09:02:21:19:28:839,814998,814984,14
2018:09:02:21:19:28:957,814972,814963,9
2018:09:02:21:19:29:121,814972,814963,9
2018:09:02:21:19:29:442,814972,814961,11
2018:09:02:21:19:29:617,814970,814961,9
2018:09:02:21:19:29:982,814970,814961,9
2018:09:02:21:19:30:171,814967,814963,4
2018:09:02:21:19:30:414,814967,814963,4
2018:09:02:21:19:30:622,814984,814964,20
2018:09:02:21:19:30:789,814984,814964,20
2018:09:02:21:19:30:901,814984,814964,20
2018:09:02:21:19:31:036,814987,814984,3
2018:09:02:21:19:31:144,814987,814984,3
2018:09:02:21:19:31:642,814987,814984,3
2018:09:02:21:19:31:948,815000,814981,19
2018:09:02:21:19:32:106,814986,814970,16
2018:09:02:21:19:32:276,814986,814970,16
2018:09:02:21:19:32:405,814976,814972,4
2018:09:02:21:19:32:523,814976,814972,4
2018:09:02:21:19:32:660,814975,814970,5
2018:09:02:21:19:32:922,814975,814970,5
2018:09:02:21:19:33:140,814975,814970,5
2018:09:02:21:19:33:295,814975,814970,5
2018:09:02:21:19:33:430,814975,814970,5
2018:09:02:21:19:33:598,815050,814981,69
2018:09:02:21:19:33:722,815050,814981,69
2018:09:02:21:19:33:860,815050,814981,69
2018:09:02:21:19:34:001,815000,814970,30
2018:09:02:21:19:34:261,815073,814975,98
2018:09:02:21:19:34:400,814999,814988,11
2018:09:02:21:19:34:522,814999,814988,11
2018:09:02:21:19:34:680,815053,815000,53
2018:09:02:21:19:34:817,815076,815052,24
2018:09:02:21:19:34:969,814999,814994,5
2018:09:02:21:19:35:086,814999,814994,5
2018:09:02:21:19:35:193,814999,814994,5
2018:09:02:21:19:35:304,814999,814994,5
2018:09:02:21:19:35:450,814999,814994,5
2018:09:02:21:19:35:703,814999,814994,5
2018:09:02:21:19:35:998,815071,814998,73
2018:09:02:21:19:36:142,815049,815003,46
2018:09:02:21:19:36:292,815049,815003,46
2018:09:02:21:19:36:422,815049,814984,65
2018:09:02:21:19:36:605,815089,814984,105
2018:09:02:21:19:36:711,814999,814985,14
2018:09:02:21:19:36:847,815000,814985,15
2018:09:02:21:19:37:017,814996,814984,12
2018:09:02:21:19:37:278,814996,814984,12
2018:09:02:21:19:37:493,814997,814989,8
2018:09:02:21:19:37:850,814997,814989,8
2018:09:02:21:19:38:056,814989,814970,19
2018:09:02:21:19:38:177,814989,814970,19
2018:09:02:21:19:38:301,814988,814882,106
2018:09:02:21:19:38:419,814988,814882,106
2018:09:02:21:19:38:613,814960,814913,47
2018:09:02:21:19:38:944,814960,814893,67
2018:09:02:21:19:39:092,814959,814893,66
2018:09:02:21:19:39:209,814959,814893,66
2018:09:02:21:19:39:337,814959,814893,66
2018:09:02:21:19:39:576,814956,814893,63
2018:09:02:21:19:39:700,814945,814903,42
2018:09:02:21:19:39:876,814945,814903,42
2018:09:02:21:19:39:985,814946,814903,43
2018:09:02:21:19:40:098,814949,814904,45
2018:09:02:21:19:40:369,814949,814904,45
2018:09:02:21:19:40:516,814949,814894,55
2018:09:02:21:19:40:667,814950,814840,110
2018:09:02:21:19:40:820,814882,814837,45
2018:09:02:21:19:40:977,814882,814837,45
2018:09:02:21:19:41:163,814882,814837,45
2018:09:02:21:19:41:482,814857,814836,21
2018:09:02:21:19:41:645,814857,814836,21
2018:09:02:21:19:41:765,814857,814800,57
2018:09:02:21:19:41:912,814857,814800,57
2018:09:02:21:19:42:030,814857,814800,57
2018:09:02:21:19:42:141,814857,814800,57
2018:09:02:21:19:42:271,814856,814838,18
2018:09:02:21:19:42:447,814856,814838,18
2018:09:02:21:19:42:601,814856,814765,91
2018:09:02:21:19:42:826,814856,814765,91
2018:09:02:21:19:43:250,814846,814750,96
2018:09:02:21:19:43:384,814847,814724,123
2018:09:02:21:19:43:651,814854,814848,6
2018:09:02:21:19:43:881,814854,814848,6
2018:09:02:21:19:44:016,814762,814757,5
2018:09:02:21:19:44:176,814840,814812,28
2018:09:02:21:19:44:292,814822,814812,10
2018:09:02:21:19:44:397,814822,814812,10
2018:09:02:21:19:44:539,814822,814812,10
2018:09:02:21:19:44:645,814822,814812,10
2018:09:02:21:19:44:772,814813,814751,62
2018:09:02:21:19:44:904,814813,814744,69
2018:09:02:21:19:45:011,814813,814744,69
2018:09:02:21:19:45:146,814813,814744,69
2018:09:02:21:19:45:302,814813,814744,69
2018:09:02:21:19:45:732,814815,814671,144
2018:09:02:21:19:45:916,814815,814650,165
2018:09:02:21:19:46:054,814815,814650,165
2018:09:02:21:19:46:260,814744,814651,93
2018:09:02:21:19:46:414,814744,814650,94
2018:09:02:21:19:46:570,814757,814755,2
2018:09:02:21:19:46:701,814727,814651,76
2018:09:02:21:19:46:834,814757,814755,2
2018:09:02:21:19:46:947,814727,814687,40
2018:09:02:21:19:47:087,814727,814687,40
2018:09:02:21:19:47:213,814727,814687,40
2018:09:02:21:19:47:334,814734,814680,54
2018:09:02:21:19:47:480,814734,814705,29
2018:09:02:21:19:47:596,814717,814655,62
2018:09:02:21:19:48:035,814717,814655,62
2018:09:02:21:19:48:198,814710,814650,60
2018:09:02:21:19:48:351,814710,814650,60
2018:09:02:21:19:48:449,814700,814651,49
2018:09:02:21:19:48:587,814656,814651,5
2018:09:02:21:19:48:701,814656,814651,5
2018:09:02:21:19:48:884,814656,814651,5
2018:09:02:21:19:49:019,814650,814627,23
2018:09:02:21:19:49:165,814656,814651,5
2018:09:02:21:19:49:287,814646,814627,19
2018:09:02:21:19:49:430,814646,814570,76
2018:09:02:21:19:49:577,814640,814628,12
2018:09:02:21:19:49:729,814640,814544,96
2018:09:02:21:19:49:845,814640,814541,99
2018:09:02:21:19:49:967,814640,814581,59
2018:09:02:21:19:50:302,814630,814541,89
2018:09:02:21:19:50:426,814630,814541,89
2018:09:02:21:19:50:640,814630,814541,89
2018:09:02:21:19:50:777,814553,814551,2
2018:09:02:21:19:50:919,814553,814551,2
2018:09:02:21:19:51:041,814553,814551,2
2018:09:02:21:19:51:186,814553,814551,2
2018:09:02:21:19:51:355,814553,814551,2
2018:09:02:21:19:51:485,814629,814581,48
2018:09:02:21:19:51:669,814629,814581,48
2018:09:02:21:19:51:809,814629,814510,119
2018:09:02:21:19:52:097,814629,814510,119
2018:09:02:21:19:52:223,814615,814581,34
2018:09:02:21:19:52:412,814615,814581,34
2018:09:02:21:19:52:594,814615,814551,64
2018:09:02:21:19:52:779,814621,814534,87
2018:09:02:21:19:52:927,814621,814582,39
2018:09:02:21:19:53:059,814592,814591,1
2018:09:02:21:19:53:174,814592,814591,1
2018:09:02:21:19:53:314,814592,814591,1
2018:09:02:21:19:53:456,814604,814581,23
2018:09:02:21:19:53:728,814612,814588,24
2018:09:02:21:19:53:872,814612,814588,24
2018:09:02:21:19:54:010,814591,814588,3
2018:09:02:21:19:54:144,814591,814588,3
2018:09:02:21:19:54:260,814591,814588,3
2018:09:02:21:19:54:538,814591,814588,3
2018:09:02:21:19:54:656,814655,814612,43
2018:09:02:21:19:54:786,814591,814588,3
2018:09:02:21:19:54:918,814655,814612,43
2018:09:02:21:19:55:056,814655,814612,43
2018:09:02:21:19:55:215,814655,814608,47
2018:09:02:21:19:55:361,814654,814649,5
2018:09:02:21:19:55:533,814655,814649,6
2018:09:02:21:19:55:796,814654,814649,5
2018:09:02:21:19:55:965,814691,814655,36
2018:09:02:21:19:56:082,814800,814684,116
2018:09:02:21:19:56:222,814800,814721,79
2018:09:02:21:19:56:364,814800,814721,79
2018:09:02:21:19:56:471,814800,814684,116
2018:09:02:21:19:56:606,814791,814716,75
2018:09:02:21:19:56:732,814791,814716,75
2018:09:02:21:19:56:889,814791,814716,75
2018:09:02:21:19:56:999,814791,814713,78
2018:09:02:21:19:57:134,814791,814713,78
2018:09:02:21:19:57:487,814791,814713,78
2018:09:02:21:19:57:603,814772,814718,54
2018:09:02:21:19:57:828,814790,814723,67
2018:09:02:21:19:57:987,814772,814718,54
2018:09:02:21:19:58:097,814773,814725,48
2018:09:02:21:19:58:227,814763,814725,38
2018:09:02:21:19:58:334,814773,814725,48
2018:09:02:21:19:58:474,814763,814725,38
2018:09:02:21:19:58:664,814763,814725,38
2018:09:02:21:19:58:785,814794,814739,55
2018:09:02:21:19:58:941,814794,814739,55
2018:09:02:21:19:59:076,814794,814739,55
2018:09:02:21:19:59:235,814794,814739,55
2018:09:02:21:19:59:472,814691,814680,11
2018:09:02:21:19:59:657,814773,814746,27
2018:09:02:21:19:59:837,814773,814746,27
2018:09:02:21:19:59:944,814773,814746,27
2018:09:02:21:20:00:059,814773,814746,27
2018:09:02:21:20:00:248,814773,814746,27
2018:09:02:21:20:00:360,814773,814746,27
2018:09:02:21:20:00:507,814690,814683,7
2018:09:02:21:20:00:625,814690,814683,7
2018:09:02:21:20:00:785,814676,814650,26
2018:09:02:21:20:00:962,814676,814650,26
2018:09:02:21:20:01:206,814757,814616,141
2018:09:02:21:20:01:346,814740,814684,56
2018:09:02:21:20:01:480,814720,814623,97
2018:09:02:21:20:01:626,814720,814697,23
2018:09:02:21:20:01:815,814720,814697,23
2018:09:02:21:20:02:053,814704,814697,7
2018:09:02:21:20:02:189,814704,814697,7
2018:09:02:21:20:02:294,814720,814697,23
2018:09:02:21:20:02:439,814701,814698,3
2018:09:02:21:20:02:600,814701,814698,3
2018:09:02:21:20:02:693,814701,814698,3
2018:09:02:21:20:02:860,814701,814698,3
2018:09:02:21:20:02:977,814691,814628,63
2018:09:02:21:20:03:107,814691,814628,63
2018:09:02:21:20:03:209,814691,814628,63
2018:09:02:21:20:03:316,814691,814628,63
2018:09:02:21:20:03:428,814665,814628,37
2018:09:02:21:20:03:585,814665,814641,24
2018:09:02:21:20:03:738,814665,814628,37
2018:09:02:21:20:04:099,814654,814551,103
2018:09:02:21:20:04:269,814691,814628,63
2018:09:02:21:20:04:397,814638,814629,9
2018:09:02:21:20:04:599,814638,814629,9
2018:09:02:21:20:04:722,814638,814629,9
2018:09:02:21:20:04:908,814609,814591,18
2018:09:02:21:20:05:010,814609,814591,18
2018:09:02:21:20:05:104,814609,814591,18
2018:09:02:21:20:05:229,814609,814591,18
2018:09:02:21:20:05:323,814597,814585,12
2018:09:02:21:20:05:423,814597,814585,12
2018:09:02:21:20:05:637,814597,814585,12
2018:09:02:21:20:05:861,814608,814594,14
2018:09:02:21:20:06:008,814524,814510,14
2018:09:02:21:20:06:135,814524,814510,14
2018:09:02:21:20:06:289,814641,814586,55
2018:09:02:21:20:06:404,814624,814609,15
2018:09:02:21:20:06:557,814624,814609,15
2018:09:02:21:20:06:714,814624,814609,15
2018:09:02:21:20:06:939,814590,814563,27
2018:09:02:21:20:07:062,814630,814563,67
2018:09:02:21:20:07:210,814630,814563,67
2018:09:02:21:20:07:348,814630,814563,67
2018:09:02:21:20:07:448,814630,814563,67
2018:09:02:21:20:07:558,814630,814563,67
2018:09:02:21:20:07:664,814630,814563,67
2018:09:02:21:20:07:771,814630,814563,67
2018:09:02:21:20:07:880,814630,814563,67
2018:09:02:21:20:07:997,814630,814563,67
2018:09:02:21:20:08:116,814630,814563,67
2018:09:02:21:20:08:215,814630,814563,67
2018:09:02:21:20:08:311,814630,814563,67
2018:09:02:21:20:08:404,814630,814563,67
2018:09:02:21:20:08:525,814630,814563,67
2018:09:02:21:20:08:659,814630,814563,67
2018:09:02:21:20:08:924,814630,814563,67
2018:09:02:21:20:09:025,814630,814563,67
2018:09:02:21:20:09:156,814630,814563,67
2018:09:02:21:20:09:284,814630,814563,67
2018:09:02:21:20:09:412,814630,814563,67
2018:09:02:21:20:09:528,814630,814563,67
2018:09:02:21:20:09:629,814630,814563,67
2018:09:02:21:20:09:730,814630,814563,67
2018:09:02:21:20:09:826,814630,814563,67
2018:09:02:21:20:09:923,814630,814563,67
2018:09:02:21:20:10:060,814630,814563,67
2018:09:02:21:20:10:269,814630,814563,67
2018:09:02:21:20:10:377,814630,814563,67
2018:09:02:21:20:10:481,814630,814563,67
2018:09:02:21:20:10:694,814630,814563,67
2018:09:02:21:20:10:878,814630,814563,67
2018:09:02:21:20:11:020,814630,814563,67
2018:09:02:21:20:11:121,814630,814563,67
2018:09:02:21:20:11:338,814630,813450,1180
2018:09:02:21:20:11:439,814588,814422,166
2018:09:02:21:20:11:560,814629,814609,20
2018:09:02:21:20:11:690,814629,814609,20
2018:09:02:21:20:11:961,814684,814660,24
2018:09:02:21:20:12:108,814690,814619,71
2018:09:02:21:20:12:248,814690,814619,71
